"inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].amount.moles.value","inputs[""Ligand in Solvent""].components[0].amount.moles.units","inputs[""Ligand in Solvent""].components[0].reaction_role","inputs[""Ligand in Solvent""].components[1].identifiers[0].type","inputs[""Ligand in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[1].amount.volume.value","inputs[""Ligand in Solvent""].components[1].amount.volume.units","inputs[""Ligand in Solvent""].components[1].amount.volume_includes_solutes","inputs[""Ligand in Solvent""].components[1].reaction_role","inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].amount.moles.value","inputs[""Base in Solvent""].components[0].amount.moles.units","inputs[""Base in Solvent""].components[0].reaction_role","inputs[""Base in Solvent""].components[1].identifiers[0].type","inputs[""Base in Solvent""].components[1].identifiers[0].value","inputs[""Base in Solvent""].components[1].amount.volume.value","inputs[""Base in Solvent""].components[1].amount.volume.units","inputs[""Base in Solvent""].components[1].reaction_role",outcomes[0].products[0].measurements[0].percentage.value,provenance.record_modified[1].time.value,reaction_id,"inputs[""Ligand in Solvent""].components[0].amount.volume.value","inputs[""Ligand in Solvent""].components[0].amount.volume.units","inputs[""Ligand in Solvent""].components[0].amount.volume_includes_solutes","inputs[""Base in Solvent""].components[0].amount.volume.value","inputs[""Base in Solvent""].components[0].amount.volume.units"
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,83.20999908447266,2021-03-04 13:56:27.906723,ord-9f9bb84457b74c8b8365b29cc6ccad89,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,83.80000305175781,2021-03-04 13:56:27.912174,ord-131b345f3d3f4b4c99edbd3af86669fd,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,78.55999755859375,2021-03-04 13:56:27.917668,ord-3c2a5aecaa4b4a47b806795370d21803,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,86.4000015258789,2021-03-04 13:56:27.923192,ord-9ff727ce63f94786aa57f1fc5942c6af,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,83.70999908447266,2021-03-04 13:56:27.928637,ord-31175e7038eb4cf2a2fd8ed7487d1e22,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,87.80999755859375,2021-03-04 13:56:27.934156,ord-2b7eedb228bf4ac6bc797cab24f7a6e7,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,78.4800033569336,2021-03-04 13:56:27.940015,ord-000ac330eede48a394457614182e62e4,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,82.3499984741211,2021-03-04 13:56:27.945689,ord-5b55d2b3dc8e4940a7fb136bf9dfdbb1,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,84.83000183105469,2021-03-04 13:56:27.951006,ord-e0cf7110d90c4deda09a21c05468ebc4,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,75.05999755859375,2021-03-04 13:56:27.956331,ord-5a7c8cef32e04fa885cf20848e7e1a78,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,68.08000183105469,2021-03-04 13:56:27.961681,ord-894131bd3a0148b4b0df5a0162eee24f,1.0,MICROLITER,True,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,85.91999816894531,2021-03-04 13:56:27.967024,ord-b1219c4a1567489a9bdc1863e113b1bc,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,92.33000183105469,2021-03-04 13:56:27.972461,ord-cbf121b0007f4b058d189b7eeeaa17f2,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,100.0,2021-03-04 13:56:27.977822,ord-07f33706932348d6890fd9f5467200aa,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,89.2699966430664,2021-03-04 13:56:27.983104,ord-54ffb5122c574663a5a0ab07aa21ad8a,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,100.0,2021-03-04 13:56:27.988398,ord-b4d27fc7c6f341c6ab0396a1fe48b5c5,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,86.19000244140625,2021-03-04 13:56:27.993790,ord-3a4bb03284c44a64a5305a5d81461370,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,100.0,2021-03-04 13:56:27.999096,ord-3e17c6e434d44cf0bb40b78057cef402,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,88.70999908447266,2021-03-04 13:56:28.004701,ord-644a9426328149dd9433fb3afe2d019e,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,91.9000015258789,2021-03-04 13:56:28.010102,ord-1300f493c584498a8e6332935d279283,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,85.3499984741211,2021-03-04 13:56:28.015458,ord-7d4777e957ab4a16b99040e91727bed2,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,85.41999816894531,2021-03-04 13:56:28.020881,ord-6fdb8aa7225d46e4849f9873998d5179,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,64.0999984741211,2021-03-04 13:56:28.026241,ord-a2b8b60d12084cdb9acdb1c48b902e65,1.0,MICROLITER,True,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,70.6500015258789,2021-03-04 13:56:28.031855,ord-f4c9813995c54753a023c2270ea56398,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,78.7699966430664,2021-03-04 13:56:28.037235,ord-5ff4eb6cdeba43b5b2fb97533374fd33,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,73.95999908447266,2021-03-04 13:56:28.042682,ord-92cfceb150d94853a5e06e249012b8ca,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,84.05000305175781,2021-03-04 13:56:28.048009,ord-774ddb104fd34bdeaecd3156ebbd9b74,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,72.18000030517578,2021-03-04 13:56:28.053450,ord-d9babb0fbdb84c7492939de94eaa8dbd,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,73.52999877929688,2021-03-04 13:56:28.058797,ord-44c2f7900b334c7c8bbaa7b53ef91c53,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,76.43000030517578,2021-03-04 13:56:28.064394,ord-5061fedc982c46df98f043328875ab18,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,59.72999954223633,2021-03-04 13:56:28.069991,ord-01b7f7a99c2c4242b9ed40c13e715d2d,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,78.36000061035156,2021-03-04 13:56:28.075420,ord-1f5f445eeee34ac290072228d6ec399e,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,67.81999969482422,2021-03-04 13:56:28.080852,ord-a4e08d3517a54ed1849f5fec12f0f6a3,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,58.79999923706055,2021-03-04 13:56:28.088045,ord-d7e7537ebfc34d73baee762b6062465c,,,,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,49.369998931884766,2021-03-04 13:56:28.093243,ord-e0179f26482648b2bdf35d011ceaf84f,1.0,MICROLITER,True,,
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,41.38999938964844,2021-03-04 13:56:28.098818,ord-9754a4f744a24474bc80ae527ed8b321,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,47.400001525878906,2021-03-04 13:56:28.103946,ord-bc71d1210e8a423fa923ec1fe4362227,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,66.13999938964844,2021-03-04 13:56:28.109466,ord-1da05ca4d4164047bf51369f10ccc4e6,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,72.16000366210938,2021-03-04 13:56:28.114673,ord-5ffb70f2fee141f28fce286eef38b73b,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,64.7300033569336,2021-03-04 13:56:28.119816,ord-cb5bdde0839542558fd5632ce6402ddc,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,55.709999084472656,2021-03-04 13:56:28.125086,ord-d568e001a31a4593bb1c4c736b0ddd6f,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,63.75,2021-03-04 13:56:28.130234,ord-1e471ffccc6440838191b8119d6fad1c,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,39.689998626708984,2021-03-04 13:56:28.135383,ord-5c5f125118434311b932f9c475b5d395,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,66.05000305175781,2021-03-04 13:56:28.141119,ord-268711481a374e3caf99f5fbeda73686,,,,1.0,MICROLITER
Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,IC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,41.900001525878906,2021-03-04 13:56:28.146457,ord-0ce02f49e7414832baac2057728e8c58,,,,1.0,MICROLITER
