ReactionID,Aryl Halide,Boronate,Ligand,Base,Solvent,Yield
3068,R1_Cl,R2_Bpin,dtbpf,None,MeOH,10.81999969
3069,R1_Cl,R2_Bpin,XPhos,None,MeOH,10.31000042
3070,R1_Cl,R2_Bpin,dppf,None,MeOH,13.63000011
3071,R1_Cl,R2_Bpin,Xantphos,None,MeOH,6.739999771
3072,R1_Cl,R2_Bpin,Tol,None,MeOH,15.52999973
3073,R1_OTf,R2_BF3K,Tol,None,MeCN,13.97999954
3074,R1_OTf,R2_BF3K,P(tBu)3,None,MeCN,7.96999979
3075,R1_OTf,R2_BF3K,P(Cy)3,None,MeCN,12.27999973
3076,R1_OTf,R2_BF3K,AmPhos,None,MeCN,7.25
3077,R1_OTf,R2_BF3K,PPh3,None,MeCN,5.75
3078,R1_OTf,R2_BF3K,P(o-Tol)3,None,MeCN,9.460000038
3079,R1_OTf,R2_BF3K,cataCXium A,None,MeCN,8.710000038
3080,R1_OTf,R2_BF3K,SPhos,None,MeCN,9.460000038
3081,R1_OTf,R2_BF3K,dtbpf,None,MeCN,10.97999954
3082,R1_OTf,R2_BF3K,XPhos,None,MeCN,10.67000008
3083,R1_OTf,R2_BF3K,dppf,None,MeCN,15.34000015
3084,R1_OTf,R2_BF3K,Xantphos,None,MeCN,12.15999985
3085,R1_OTf,R2_BF3K,Tol,NaOH,MeCN,15.14000034
3086,R1_OTf,R2_BF3K,P(tBu)3,NaOH,MeCN,17.89999962
3087,R1_OTf,R2_BF3K,P(Cy)3,NaOH,MeCN,16.76000023
3088,R1_OTf,R2_BF3K,AmPhos,NaOH,MeCN,15.52999973
3089,R1_OTf,R2_BF3K,PPh3,NaOH,MeCN,15.44999981
3090,R1_OTf,R2_BF3K,P(o-Tol)3,NaOH,MeCN,16.57999992
3091,R1_OTf,R2_BF3K,cataCXium A,NaOH,MeCN,17.09000015
3092,R1_OTf,R2_BF3K,SPhos,NaOH,MeCN,15.61999989
3093,R1_OTf,R2_BF3K,dtbpf,NaOH,MeCN,18.55999947
3094,R1_OTf,R2_BF3K,XPhos,NaOH,MeCN,16.82999992
3095,R1_OTf,R2_BF3K,dppf,NaOH,MeCN,19.36000061
3096,R1_OTf,R2_BF3K,Xantphos,NaOH,MeCN,15.81999969
3097,R1_OTf,R2_BF3K,Tol,KOH,MeCN,18.17000008
3098,R1_OTf,R2_BF3K,P(tBu)3,KOH,MeCN,13.59000015
3099,R1_OTf,R2_BF3K,P(Cy)3,KOH,MeCN,13.23999977
3100,R1_OTf,R2_BF3K,AmPhos,KOH,MeCN,12.02999973
3101,R1_OTf,R2_BF3K,PPh3,KOH,MeCN,12.97000027
3102,R1_OTf,R2_BF3K,P(o-Tol)3,KOH,MeCN,12.55000019
3103,R1_OTf,R2_BF3K,cataCXium A,KOH,MeCN,14.22000027
3104,R1_OTf,R2_BF3K,SPhos,KOH,MeCN,8.829999924
3105,R1_OTf,R2_BF3K,dtbpf,KOH,MeCN,11.38000011
3106,R1_OTf,R2_BF3K,XPhos,KOH,MeCN,10.59000015
3107,R1_OTf,R2_BF3K,dppf,KOH,MeCN,16.69000053
3108,R1_OTf,R2_BF3K,Xantphos,KOH,MeCN,10.42000008
3109,R1_OTf,R2_BF3K,Tol,LiOtBu,MeCN,11.59000015
3110,R1_OTf,R2_BF3K,P(tBu)3,LiOtBu,MeCN,9.699999809
3111,R1_OTf,R2_BF3K,P(Cy)3,LiOtBu,MeCN,16.65999985
3112,R1_OTf,R2_BF3K,AmPhos,LiOtBu,MeCN,13.76000023
3113,R1_OTf,R2_BF3K,PPh3,LiOtBu,MeCN,9.289999962
3114,R1_OTf,R2_BF3K,P(o-Tol)3,LiOtBu,MeCN,10.10999966
3115,R1_OTf,R2_BF3K,cataCXium A,LiOtBu,MeCN,10.18000031
3116,R1_OTf,R2_BF3K,SPhos,LiOtBu,MeCN,9.430000305
3117,R1_OTf,R2_BF3K,dtbpf,LiOtBu,MeCN,14.21000004
3118,R1_OTf,R2_BF3K,XPhos,LiOtBu,MeCN,12.72000027
3119,R1_OTf,R2_BF3K,dppf,LiOtBu,MeCN,14.01000023
3120,R1_OTf,R2_BF3K,Xantphos,LiOtBu,MeCN,11.27999973
3121,R1_OTf,R2_BF3K,Tol,NaHCO3,MeCN,11.84000015
3122,R1_OTf,R2_BF3K,P(tBu)3,NaHCO3,MeCN,11.55000019
3123,R1_OTf,R2_BF3K,P(Cy)3,NaHCO3,MeCN,15.60999966
3124,R1_OTf,R2_BF3K,AmPhos,NaHCO3,MeCN,13.44999981
3125,R1_OTf,R2_BF3K,PPh3,NaHCO3,MeCN,11.63000011
3126,R1_OTf,R2_BF3K,P(o-Tol)3,NaHCO3,MeCN,11.82999992
3127,R1_OTf,R2_BF3K,cataCXium A,NaHCO3,MeCN,15.68000031
3128,R1_OTf,R2_BF3K,SPhos,NaHCO3,MeCN,10.53999996
3129,R1_OTf,R2_BF3K,dtbpf,NaHCO3,MeCN,14.13000011
3130,R1_OTf,R2_BF3K,XPhos,NaHCO3,MeCN,12.75
3131,R1_OTf,R2_BF3K,dppf,NaHCO3,MeCN,15.53999996
3132,R1_OTf,R2_BF3K,Xantphos,NaHCO3,MeCN,12.25
3133,R1_OTf,R2_BF3K,Tol,Et3N,MeCN,14.71000004
3134,R1_OTf,R2_BF3K,P(tBu)3,Et3N,MeCN,12.96000004
3135,R1_OTf,R2_BF3K,P(Cy)3,Et3N,MeCN,16.54000092
3136,R1_OTf,R2_BF3K,AmPhos,Et3N,MeCN,12.97000027
3137,R1_OTf,R2_BF3K,PPh3,Et3N,MeCN,10.40999985
3138,R1_OTf,R2_BF3K,P(o-Tol)3,Et3N,MeCN,13.93000031
3139,R1_OTf,R2_BF3K,cataCXium A,Et3N,MeCN,12.92000008
3140,R1_OTf,R2_BF3K,SPhos,Et3N,MeCN,9.890000343
3141,R1_OTf,R2_BF3K,dtbpf,Et3N,MeCN,11.93999958
3142,R1_OTf,R2_BF3K,XPhos,Et3N,MeCN,12.11999989
3143,R1_OTf,R2_BF3K,dppf,Et3N,MeCN,18.5
3144,R1_OTf,R2_BF3K,Xantphos,Et3N,MeCN,13.21000004
3145,R1_OTf,R2_BF3K,Tol,CsF,MeCN,13.19999981
3146,R1_OTf,R2_BF3K,P(tBu)3,CsF,MeCN,10.07999992
3147,R1_OTf,R2_BF3K,P(Cy)3,CsF,MeCN,15.56000042
3148,R1_OTf,R2_BF3K,AmPhos,CsF,MeCN,13.25
3149,R1_OTf,R2_BF3K,PPh3,CsF,MeCN,10.22000027
3150,R1_OTf,R2_BF3K,P(o-Tol)3,CsF,MeCN,13.25
3151,R1_OTf,R2_BF3K,cataCXium A,CsF,MeCN,14.27000046
3152,R1_OTf,R2_BF3K,SPhos,CsF,MeCN,11.93000031
3153,R1_OTf,R2_BF3K,dtbpf,CsF,MeCN,13.02000046
3154,R1_OTf,R2_BF3K,XPhos,CsF,MeCN,12.18999958
3155,R1_OTf,R2_BF3K,dppf,CsF,MeCN,16.03000069
3156,R1_OTf,R2_BF3K,Xantphos,CsF,MeCN,12.88000011
3157,R1_OTf,R2_BF3K,Tol,K3PO4,MeCN,11.96000004
3158,R1_OTf,R2_BF3K,P(tBu)3,K3PO4,MeCN,11.11999989
3159,R1_OTf,R2_BF3K,P(Cy)3,K3PO4,MeCN,15.94999981
3160,R1_OTf,R2_BF3K,AmPhos,K3PO4,MeCN,13.51000023
3161,R1_OTf,R2_BF3K,PPh3,K3PO4,MeCN,11.89000034
3162,R1_OTf,R2_BF3K,P(o-Tol)3,K3PO4,MeCN,13.55000019
3163,R1_OTf,R2_BF3K,cataCXium A,K3PO4,MeCN,13.55000019
3164,R1_OTf,R2_BF3K,SPhos,K3PO4,MeCN,12.05000019
3165,R1_OTf,R2_BF3K,dtbpf,K3PO4,MeCN,12.44999981
3166,R1_OTf,R2_BF3K,XPhos,K3PO4,MeCN,13.52000046
3167,R1_OTf,R2_BF3K,dppf,K3PO4,MeCN,17.65999985
3168,R1_OTf,R2_BF3K,Xantphos,K3PO4,MeCN,11.14000034
3169,R1_OTf,R2_BF3K,Tol,None,THF,24.95999908
3170,R1_OTf,R2_BF3K,P(tBu)3,None,THF,14
3171,R1_OTf,R2_BF3K,P(Cy)3,None,THF,47.59000015
3172,R1_OTf,R2_BF3K,AmPhos,None,THF,23.86000061
3173,R1_OTf,R2_BF3K,PPh3,None,THF,60.56000137
3174,R1_OTf,R2_BF3K,P(o-Tol)3,None,THF,20.05999947
3175,R1_OTf,R2_BF3K,cataCXium A,None,THF,21.28000069
3176,R1_OTf,R2_BF3K,SPhos,None,THF,24.09000015
3177,R1_OTf,R2_BF3K,dtbpf,None,THF,35.84999847
3178,R1_OTf,R2_BF3K,XPhos,None,THF,30.5
3179,R1_OTf,R2_BF3K,dppf,None,THF,69.77999878
3180,R1_OTf,R2_BF3K,Xantphos,None,THF,16.84000015
3181,R1_OTf,R2_BF3K,Tol,NaOH,THF,19.81999969
3182,R1_OTf,R2_BF3K,P(tBu)3,NaOH,THF,21.09000015
3183,R1_OTf,R2_BF3K,P(Cy)3,NaOH,THF,70.55000305
3184,R1_OTf,R2_BF3K,AmPhos,NaOH,THF,20.05999947
3185,R1_OTf,R2_BF3K,PPh3,NaOH,THF,40.00999832
3186,R1_OTf,R2_BF3K,P(o-Tol)3,NaOH,THF,20.03000069
3187,R1_OTf,R2_BF3K,cataCXium A,NaOH,THF,23.23999977
3188,R1_OTf,R2_BF3K,SPhos,NaOH,THF,22.39999962
3189,R1_OTf,R2_BF3K,dtbpf,NaOH,THF,32.84000015
3190,R1_OTf,R2_BF3K,XPhos,NaOH,THF,30.09000015
3191,R1_OTf,R2_BF3K,dppf,NaOH,THF,29.39999962
3192,R1_OTf,R2_BF3K,Xantphos,NaOH,THF,17.23999977
3193,R1_OTf,R2_BF3K,Tol,KOH,THF,19.59000015
3194,R1_OTf,R2_BF3K,P(tBu)3,KOH,THF,14.48999977
3195,R1_OTf,R2_BF3K,P(Cy)3,KOH,THF,71.08999634
3196,R1_OTf,R2_BF3K,AmPhos,KOH,THF,12.55000019
3197,R1_OTf,R2_BF3K,PPh3,KOH,THF,41.56999969
3198,R1_OTf,R2_BF3K,P(o-Tol)3,KOH,THF,17.54000092
3199,R1_OTf,R2_BF3K,cataCXium A,KOH,THF,17.45999908
3200,R1_OTf,R2_BF3K,SPhos,KOH,THF,16.60000038
3201,R1_OTf,R2_BF3K,dtbpf,KOH,THF,26.29000092
3202,R1_OTf,R2_BF3K,XPhos,KOH,THF,18.40999985
3203,R1_OTf,R2_BF3K,dppf,KOH,THF,25.92000008
3204,R1_OTf,R2_BF3K,Xantphos,KOH,THF,12.72999954
3205,R1_OTf,R2_BF3K,Tol,LiOtBu,THF,19.59000015
3206,R1_OTf,R2_BF3K,P(tBu)3,LiOtBu,THF,13.02999973
3207,R1_OTf,R2_BF3K,P(Cy)3,LiOtBu,THF,60.47000122
3208,R1_OTf,R2_BF3K,AmPhos,LiOtBu,THF,12.19999981
3209,R1_OTf,R2_BF3K,PPh3,LiOtBu,THF,23.17000008
3210,R1_OTf,R2_BF3K,P(o-Tol)3,LiOtBu,THF,14.55000019
3211,R1_OTf,R2_BF3K,cataCXium A,LiOtBu,THF,13.75
3212,R1_OTf,R2_BF3K,SPhos,LiOtBu,THF,13.96000004
3213,R1_OTf,R2_BF3K,dtbpf,LiOtBu,THF,24.36000061
3214,R1_OTf,R2_BF3K,XPhos,LiOtBu,THF,15.28999996
3215,R1_OTf,R2_BF3K,dppf,LiOtBu,THF,16.45000076
3216,R1_OTf,R2_BF3K,Xantphos,LiOtBu,THF,12.22999954
3217,R1_OTf,R2_BF3K,Tol,NaHCO3,THF,15.28999996
3218,R1_OTf,R2_BF3K,P(tBu)3,NaHCO3,THF,16.45000076
3219,R1_OTf,R2_BF3K,P(Cy)3,NaHCO3,THF,53.54000092
3220,R1_OTf,R2_BF3K,AmPhos,NaHCO3,THF,15.59000015
3221,R1_OTf,R2_BF3K,PPh3,NaHCO3,THF,44.31999969
3222,R1_OTf,R2_BF3K,P(o-Tol)3,NaHCO3,THF,15.21000004
3223,R1_OTf,R2_BF3K,cataCXium A,NaHCO3,THF,24.95999908
3224,R1_OTf,R2_BF3K,SPhos,NaHCO3,THF,15.40999985
3225,R1_OTf,R2_BF3K,dtbpf,NaHCO3,THF,26.79999924
3226,R1_OTf,R2_BF3K,XPhos,NaHCO3,THF,19.46999931
3227,R1_OTf,R2_BF3K,dppf,NaHCO3,THF,75.69999695
3228,R1_OTf,R2_BF3K,Xantphos,NaHCO3,THF,13.92000008
3229,R1_OTf,R2_BF3K,Tol,Et3N,THF,17.10000038
3230,R1_OTf,R2_BF3K,P(tBu)3,Et3N,THF,16
3231,R1_OTf,R2_BF3K,P(Cy)3,Et3N,THF,44.25
3232,R1_OTf,R2_BF3K,AmPhos,Et3N,THF,19.09000015
3233,R1_OTf,R2_BF3K,PPh3,Et3N,THF,61.13999939
3234,R1_OTf,R2_BF3K,P(o-Tol)3,Et3N,THF,16.17000008
3235,R1_OTf,R2_BF3K,cataCXium A,Et3N,THF,23.73999977
3236,R1_OTf,R2_BF3K,SPhos,Et3N,THF,23.28000069
3237,R1_OTf,R2_BF3K,dtbpf,Et3N,THF,32.72000122
3238,R1_OTf,R2_BF3K,XPhos,Et3N,THF,21.02000046
3239,R1_OTf,R2_BF3K,dppf,Et3N,THF,62.86000061
3240,R1_OTf,R2_BF3K,Xantphos,Et3N,THF,14.93999958
3241,R1_OTf,R2_BF3K,Tol,CsF,THF,17.22999954
3242,R1_OTf,R2_BF3K,P(tBu)3,CsF,THF,17.38999939
3243,R1_OTf,R2_BF3K,P(Cy)3,CsF,THF,43.13000107
3244,R1_OTf,R2_BF3K,AmPhos,CsF,THF,19.06999969
3245,R1_OTf,R2_BF3K,PPh3,CsF,THF,84.63999939
3246,R1_OTf,R2_BF3K,P(o-Tol)3,CsF,THF,18.36000061
3247,R1_OTf,R2_BF3K,cataCXium A,CsF,THF,29.12000084
3248,R1_OTf,R2_BF3K,SPhos,CsF,THF,18.27000046
3249,R1_OTf,R2_BF3K,dtbpf,CsF,THF,35.74000168
3250,R1_OTf,R2_BF3K,XPhos,CsF,THF,35.38999939
3251,R1_OTf,R2_BF3K,dppf,CsF,THF,62.70999908
3252,R1_OTf,R2_BF3K,Xantphos,CsF,THF,13.44999981
3253,R1_OTf,R2_BF3K,Tol,K3PO4,THF,29.55999947
3254,R1_OTf,R2_BF3K,P(tBu)3,K3PO4,THF,20.97999954
3255,R1_OTf,R2_BF3K,P(Cy)3,K3PO4,THF,42.25999832
3256,R1_OTf,R2_BF3K,AmPhos,K3PO4,THF,18.05999947
3257,R1_OTf,R2_BF3K,PPh3,K3PO4,THF,71.95999908
3258,R1_OTf,R2_BF3K,P(o-Tol)3,K3PO4,THF,16.85000038
3259,R1_OTf,R2_BF3K,cataCXium A,K3PO4,THF,30.47999954
3260,R1_OTf,R2_BF3K,SPhos,K3PO4,THF,24.70000076
3261,R1_OTf,R2_BF3K,dtbpf,K3PO4,THF,32.02999878
3262,R1_OTf,R2_BF3K,XPhos,K3PO4,THF,32.06999969
3263,R1_OTf,R2_BF3K,dppf,K3PO4,THF,74.65000153
3264,R1_OTf,R2_BF3K,Xantphos,K3PO4,THF,13.27000046
3265,R1_OTf,R2_BF3K,Tol,None,DMF,16.30999947
3266,R1_OTf,R2_BF3K,P(tBu)3,None,DMF,11.28999996
3267,R1_OTf,R2_BF3K,P(Cy)3,None,DMF,15.14000034
3268,R1_OTf,R2_BF3K,AmPhos,None,DMF,10.52999973
3269,R1_OTf,R2_BF3K,PPh3,None,DMF,11.97999954
3270,R1_OTf,R2_BF3K,P(o-Tol)3,None,DMF,12.10000038
3271,R1_OTf,R2_BF3K,cataCXium A,None,DMF,12.05000019
3272,R1_OTf,R2_BF3K,SPhos,None,DMF,12.21000004
3273,R1_OTf,R2_BF3K,dtbpf,None,DMF,16.18000031
3274,R1_OTf,R2_BF3K,XPhos,None,DMF,14.92000008
3275,R1_OTf,R2_BF3K,dppf,None,DMF,22.90999985
3276,R1_OTf,R2_BF3K,Xantphos,None,DMF,19.14999962
3277,R1_OTf,R2_BF3K,Tol,NaOH,DMF,20.62000084
3278,R1_OTf,R2_BF3K,P(tBu)3,NaOH,DMF,18.78000069
3279,R1_OTf,R2_BF3K,P(Cy)3,NaOH,DMF,19.47999954
3280,R1_OTf,R2_BF3K,AmPhos,NaOH,DMF,17.79000092
3281,R1_OTf,R2_BF3K,PPh3,NaOH,DMF,19.5
3282,R1_OTf,R2_BF3K,P(o-Tol)3,NaOH,DMF,17.95999908
3283,R1_OTf,R2_BF3K,cataCXium A,NaOH,DMF,18.40999985
3284,R1_OTf,R2_BF3K,SPhos,NaOH,DMF,17.81999969
3285,R1_OTf,R2_BF3K,dtbpf,NaOH,DMF,23.72999954
3286,R1_OTf,R2_BF3K,XPhos,NaOH,DMF,20.84000015
3287,R1_OTf,R2_BF3K,dppf,NaOH,DMF,19.94000053
3288,R1_OTf,R2_BF3K,Xantphos,NaOH,DMF,17.26000023
3289,R1_OTf,R2_BF3K,Tol,KOH,DMF,12.15999985
3290,R1_OTf,R2_BF3K,P(tBu)3,KOH,DMF,18.27000046
3291,R1_OTf,R2_BF3K,P(Cy)3,KOH,DMF,11.77000046
3292,R1_OTf,R2_BF3K,AmPhos,KOH,DMF,11.43000031
3293,R1_OTf,R2_BF3K,PPh3,KOH,DMF,14.02000046
3294,R1_OTf,R2_BF3K,P(o-Tol)3,KOH,DMF,11.73999977
3295,R1_OTf,R2_BF3K,cataCXium A,KOH,DMF,12.19999981
3296,R1_OTf,R2_BF3K,SPhos,KOH,DMF,11.93999958
3297,R1_OTf,R2_BF3K,dtbpf,KOH,DMF,13.77999973
3298,R1_OTf,R2_BF3K,XPhos,KOH,DMF,23.37000084
3299,R1_OTf,R2_BF3K,dppf,KOH,DMF,17
3300,R1_OTf,R2_BF3K,Xantphos,KOH,DMF,12.80000019
3301,R1_OTf,R2_BF3K,Tol,LiOtBu,DMF,14.72000027
3302,R1_OTf,R2_BF3K,P(tBu)3,LiOtBu,DMF,12.38000011
3303,R1_OTf,R2_BF3K,P(Cy)3,LiOtBu,DMF,13.10000038
3304,R1_OTf,R2_BF3K,AmPhos,LiOtBu,DMF,10.48999977
3305,R1_OTf,R2_BF3K,PPh3,LiOtBu,DMF,11.44999981
3306,R1_OTf,R2_BF3K,P(o-Tol)3,LiOtBu,DMF,11.47000027
3307,R1_OTf,R2_BF3K,cataCXium A,LiOtBu,DMF,15.88000011
3308,R1_OTf,R2_BF3K,SPhos,LiOtBu,DMF,11.18000031
3309,R1_OTf,R2_BF3K,dtbpf,LiOtBu,DMF,25.70999908
3310,R1_OTf,R2_BF3K,XPhos,LiOtBu,DMF,11.72000027
3311,R1_OTf,R2_BF3K,dppf,LiOtBu,DMF,16.75
3312,R1_OTf,R2_BF3K,Xantphos,LiOtBu,DMF,12.90999985
3313,R1_OTf,R2_BF3K,Tol,NaHCO3,DMF,23.44000053
3314,R1_OTf,R2_BF3K,P(tBu)3,NaHCO3,DMF,11.77999973
3315,R1_OTf,R2_BF3K,P(Cy)3,NaHCO3,DMF,14.48999977
3316,R1_OTf,R2_BF3K,AmPhos,NaHCO3,DMF,11.21000004
3317,R1_OTf,R2_BF3K,PPh3,NaHCO3,DMF,20.77000046
3318,R1_OTf,R2_BF3K,P(o-Tol)3,NaHCO3,DMF,12.19999981
3319,R1_OTf,R2_BF3K,cataCXium A,NaHCO3,DMF,13.03999996
3320,R1_OTf,R2_BF3K,SPhos,NaHCO3,DMF,11.89999962
3321,R1_OTf,R2_BF3K,dtbpf,NaHCO3,DMF,15.22999954
3322,R1_OTf,R2_BF3K,XPhos,NaHCO3,DMF,14.72999954
3323,R1_OTf,R2_BF3K,dppf,NaHCO3,DMF,18.02000046
3324,R1_OTf,R2_BF3K,Xantphos,NaHCO3,DMF,13.22999954
3325,R1_OTf,R2_BF3K,Tol,Et3N,DMF,32.41999817
3326,R1_OTf,R2_BF3K,P(tBu)3,Et3N,DMF,28.72999954
3327,R1_OTf,R2_BF3K,P(Cy)3,Et3N,DMF,31.17000008
3328,R1_OTf,R2_BF3K,AmPhos,Et3N,DMF,11.47999954
3329,R1_OTf,R2_BF3K,PPh3,Et3N,DMF,29.54000092
3330,R1_OTf,R2_BF3K,P(o-Tol)3,Et3N,DMF,13.88000011
3331,R1_OTf,R2_BF3K,cataCXium A,Et3N,DMF,30.18000031
3332,R1_OTf,R2_BF3K,SPhos,Et3N,DMF,12.93000031
3333,R1_OTf,R2_BF3K,dtbpf,Et3N,DMF,16.47999954
3334,R1_OTf,R2_BF3K,XPhos,Et3N,DMF,16.19000053
3335,R1_OTf,R2_BF3K,dppf,Et3N,DMF,20.15999985
3336,R1_OTf,R2_BF3K,Xantphos,Et3N,DMF,13.42000008
3337,R1_OTf,R2_BF3K,Tol,CsF,DMF,36.90999985
3338,R1_OTf,R2_BF3K,P(tBu)3,CsF,DMF,11.67000008
3339,R1_OTf,R2_BF3K,P(Cy)3,CsF,DMF,32.47999954
3340,R1_OTf,R2_BF3K,AmPhos,CsF,DMF,10.88000011
3341,R1_OTf,R2_BF3K,PPh3,CsF,DMF,13.64999962
3342,R1_OTf,R2_BF3K,P(o-Tol)3,CsF,DMF,12.80000019
3343,R1_OTf,R2_BF3K,cataCXium A,CsF,DMF,14.05000019
3344,R1_OTf,R2_BF3K,SPhos,CsF,DMF,12.52999973
3345,R1_OTf,R2_BF3K,dtbpf,CsF,DMF,34.91999817
3346,R1_OTf,R2_BF3K,XPhos,CsF,DMF,33.09000015
3347,R1_OTf,R2_BF3K,dppf,CsF,DMF,17.28000069
3348,R1_OTf,R2_BF3K,Xantphos,CsF,DMF,12.85999966
3349,R1_OTf,R2_BF3K,Tol,K3PO4,DMF,12.89999962
3350,R1_OTf,R2_BF3K,P(tBu)3,K3PO4,DMF,11.85999966
3351,R1_OTf,R2_BF3K,P(Cy)3,K3PO4,DMF,13.69999981
3352,R1_OTf,R2_BF3K,AmPhos,K3PO4,DMF,11.93000031
3353,R1_OTf,R2_BF3K,PPh3,K3PO4,DMF,11.78999996
3354,R1_OTf,R2_BF3K,P(o-Tol)3,K3PO4,DMF,25.40999985
3355,R1_OTf,R2_BF3K,cataCXium A,K3PO4,DMF,33.13999939
3356,R1_OTf,R2_BF3K,SPhos,K3PO4,DMF,12.96000004
3357,R1_OTf,R2_BF3K,dtbpf,K3PO4,DMF,16.48999977
3358,R1_OTf,R2_BF3K,XPhos,K3PO4,DMF,35.77999878
3359,R1_OTf,R2_BF3K,dppf,K3PO4,DMF,43.65999985
3360,R1_OTf,R2_BF3K,Xantphos,K3PO4,DMF,13.52000046
3361,R1_OTf,R2_BF3K,Tol,None,MeOH,19.98999977
3362,R1_OTf,R2_BF3K,P(tBu)3,None,MeOH,24.56999969
3363,R1_OTf,R2_BF3K,P(Cy)3,None,MeOH,48.08000183
3364,R1_OTf,R2_BF3K,AmPhos,None,MeOH,54.99000168
3365,R1_OTf,R2_BF3K,PPh3,None,MeOH,26.10000038
3366,R1_OTf,R2_BF3K,P(o-Tol)3,None,MeOH,38.20000076
3367,R1_OTf,R2_BF3K,cataCXium A,None,MeOH,71.94999695
3368,R1_OTf,R2_BF3K,SPhos,None,MeOH,25.88999939
3369,R1_OTf,R2_BF3K,dtbpf,None,MeOH,21.15999985
3370,R1_OTf,R2_BF3K,XPhos,None,MeOH,27.69000053
3371,R1_OTf,R2_BF3K,dppf,None,MeOH,28.31999969
3372,R1_OTf,R2_BF3K,Xantphos,None,MeOH,14.64000034
3373,R1_OTf,R2_BF3K,Tol,NaOH,MeOH,43.68999863
3374,R1_OTf,R2_BF3K,P(tBu)3,NaOH,MeOH,23.77000046
3375,R1_OTf,R2_BF3K,P(Cy)3,NaOH,MeOH,72.55999756
3376,R1_OTf,R2_BF3K,AmPhos,NaOH,MeOH,39.11000061
3377,R1_OTf,R2_BF3K,PPh3,NaOH,MeOH,61.52999878
3378,R1_OTf,R2_BF3K,P(o-Tol)3,NaOH,MeOH,35.63999939
3379,R1_OTf,R2_BF3K,cataCXium A,NaOH,MeOH,35.27000046
3380,R1_OTf,R2_BF3K,SPhos,NaOH,MeOH,47.02999878
3381,R1_OTf,R2_BF3K,dtbpf,NaOH,MeOH,39.16999817
3382,R1_OTf,R2_BF3K,XPhos,NaOH,MeOH,51.16999817
3383,R1_OTf,R2_BF3K,dppf,NaOH,MeOH,60.68000031
3384,R1_OTf,R2_BF3K,Xantphos,NaOH,MeOH,18.95999908
3385,R1_OTf,R2_BF3K,Tol,KOH,MeOH,43.88000107
3386,R1_OTf,R2_BF3K,P(tBu)3,KOH,MeOH,20.76000023
3387,R1_OTf,R2_BF3K,P(Cy)3,KOH,MeOH,73.51999664
3388,R1_OTf,R2_BF3K,AmPhos,KOH,MeOH,30.21999931
3389,R1_OTf,R2_BF3K,PPh3,KOH,MeOH,49.15000153
3390,R1_OTf,R2_BF3K,P(o-Tol)3,KOH,MeOH,37.72000122
3391,R1_OTf,R2_BF3K,cataCXium A,KOH,MeOH,36.04999924
3392,R1_OTf,R2_BF3K,SPhos,KOH,MeOH,45.38000107
3393,R1_OTf,R2_BF3K,dtbpf,KOH,MeOH,34.61000061
3394,R1_OTf,R2_BF3K,XPhos,KOH,MeOH,47.38000107
3395,R1_OTf,R2_BF3K,dppf,KOH,MeOH,61.34000015
3396,R1_OTf,R2_BF3K,Xantphos,KOH,MeOH,20.34000015
3397,R1_OTf,R2_BF3K,Tol,LiOtBu,MeOH,46.06999969
3398,R1_OTf,R2_BF3K,P(tBu)3,LiOtBu,MeOH,20.85000038
3399,R1_OTf,R2_BF3K,P(Cy)3,LiOtBu,MeOH,74.41000366
3400,R1_OTf,R2_BF3K,AmPhos,LiOtBu,MeOH,25.48999977
3401,R1_OTf,R2_BF3K,PPh3,LiOtBu,MeOH,47.91999817
3402,R1_OTf,R2_BF3K,P(o-Tol)3,LiOtBu,MeOH,31.78000069
3403,R1_OTf,R2_BF3K,cataCXium A,LiOtBu,MeOH,29.20999908
3404,R1_OTf,R2_BF3K,SPhos,LiOtBu,MeOH,50.68999863
3405,R1_OTf,R2_BF3K,dtbpf,LiOtBu,MeOH,32.72999954
3406,R1_OTf,R2_BF3K,XPhos,LiOtBu,MeOH,43.22000122
3407,R1_OTf,R2_BF3K,dppf,LiOtBu,MeOH,59.06000137
3408,R1_OTf,R2_BF3K,Xantphos,LiOtBu,MeOH,21.75
3409,R1_OTf,R2_BF3K,Tol,NaHCO3,MeOH,40.22000122
3410,R1_OTf,R2_BF3K,P(tBu)3,NaHCO3,MeOH,21.31999969
3411,R1_OTf,R2_BF3K,P(Cy)3,NaHCO3,MeOH,83.66000366
3412,R1_OTf,R2_BF3K,AmPhos,NaHCO3,MeOH,36.81999969
3413,R1_OTf,R2_BF3K,PPh3,NaHCO3,MeOH,63.04999924
3414,R1_OTf,R2_BF3K,P(o-Tol)3,NaHCO3,MeOH,37.04999924
3415,R1_OTf,R2_BF3K,cataCXium A,NaHCO3,MeOH,40.77999878
3416,R1_OTf,R2_BF3K,SPhos,NaHCO3,MeOH,53.27999878
3417,R1_OTf,R2_BF3K,dtbpf,NaHCO3,MeOH,15.85999966
3418,R1_OTf,R2_BF3K,XPhos,NaHCO3,MeOH,46.27000046
3419,R1_OTf,R2_BF3K,dppf,NaHCO3,MeOH,50.41999817
3420,R1_OTf,R2_BF3K,Xantphos,NaHCO3,MeOH,21.56999969
3421,R1_OTf,R2_BF3K,Tol,Et3N,MeOH,37.24000168
3422,R1_OTf,R2_BF3K,P(tBu)3,Et3N,MeOH,18.29000092
3423,R1_OTf,R2_BF3K,P(Cy)3,Et3N,MeOH,71.30999756
