"inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value",outcomes[0].products[0].measurements[0].percentage.value
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,O,CC#N,7.25
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,O,CC#N,5.75
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,O,CC#N,9.460000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,O,CC#N,8.710000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,O,CC#N,9.460000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],O,CC#N,10.979999542236328
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,O,CC#N,10.670000076293944
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],O,CC#N,15.34000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,O,CC#N,12.15999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[OH-].[Na+],CC#N,15.140000343322754
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CC#N,17.899999618530273
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[Na+],CC#N,16.760000228881836
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[Na+],CC#N,15.529999732971191
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CC#N,15.449999809265137
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CC#N,16.579999923706055
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[Na+],CC#N,17.09000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CC#N,15.619999885559082
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[Na+],CC#N,18.559999465942383
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CC#N,16.829999923706055
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[Na+],CC#N,19.36000061035156
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[Na+],CC#N,15.81999969482422
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[OH-].[K+],CC#N,18.170000076293945
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],CC#N,13.59000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[K+],CC#N,13.239999771118164
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[K+],CC#N,12.029999732971191
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],CC#N,12.970000267028809
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[K+],CC#N,12.550000190734863
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[K+],CC#N,14.220000267028809
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[K+],CC#N,8.829999923706055
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[K+],CC#N,11.380000114440918
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],CC#N,10.59000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[K+],CC#N,16.690000534057617
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[K+],CC#N,10.420000076293944
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[Li+].CC(C)(C)[O-],CC#N,11.59000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,9.699999809265137
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[Li+].CC(C)(C)[O-],CC#N,16.65999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[Li+].CC(C)(C)[O-],CC#N,13.760000228881836
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CC#N,9.289999961853027
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CC#N,10.109999656677246
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[Li+].CC(C)(C)[O-],CC#N,10.18000030517578
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CC#N,9.43000030517578
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[Li+].CC(C)(C)[O-],CC#N,14.210000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],CC#N,12.720000267028809
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[Li+].CC(C)(C)[O-],CC#N,14.010000228881836
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[Li+].CC(C)(C)[O-],CC#N,11.279999732971191
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,C(=O)(O)[O-].[Na+],CC#N,11.84000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],CC#N,11.550000190734863
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,C(=O)(O)[O-].[Na+],CC#N,15.609999656677246
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,C(=O)(O)[O-].[Na+],CC#N,13.449999809265137
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],CC#N,11.630000114440918
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,C(=O)(O)[O-].[Na+],CC#N,11.829999923706056
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,C(=O)(O)[O-].[Na+],CC#N,15.68000030517578
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,C(=O)(O)[O-].[Na+],CC#N,10.539999961853027
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],C(=O)(O)[O-].[Na+],CC#N,14.130000114440918
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],CC#N,12.75
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],C(=O)(O)[O-].[Na+],CC#N,15.539999961853027
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,C(=O)(O)[O-].[Na+],CC#N,12.25
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,CCN(CC)CC,CC#N,14.710000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,12.960000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,CCN(CC)CC,CC#N,16.540000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,CCN(CC)CC,CC#N,12.970000267028809
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CC#N,10.40999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CC#N,13.93000030517578
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,CCN(CC)CC,CC#N,12.920000076293944
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CC#N,9.890000343322754
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCN(CC)CC,CC#N,11.9399995803833
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,CC#N,12.119999885559082
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],CCN(CC)CC,CC#N,18.5
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,CCN(CC)CC,CC#N,13.210000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[F-].[Cs+],CC#N,13.199999809265137
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,10.079999923706056
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[F-].[Cs+],CC#N,15.5600004196167
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[F-].[Cs+],CC#N,13.25
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CC#N,10.220000267028809
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CC#N,13.25
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[F-].[Cs+],CC#N,14.270000457763672
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CC#N,11.93000030517578
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[F-].[Cs+],CC#N,13.020000457763672
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],CC#N,12.1899995803833
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[F-].[Cs+],CC#N,16.030000686645508
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[F-].[Cs+],CC#N,12.880000114440918
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,11.960000038146973
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,11.119999885559082
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,15.949999809265137
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,13.510000228881836
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,11.890000343322754
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,13.550000190734863
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,13.550000190734863
